board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_44,compressed_bet_44,full_call_facing_44,compressed_call_facing_44
7c 2h Kh 2s 9s,2c 6c,1,0,1,0.0012939350485858504,0.0020607755300191427,0.0013174740996760304,0.002038257851105464,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 6d,1,0,1,9.997480634880012e-07,0.00019639071374297055,1.0158996388067646e-06,0.00019457102239663472,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 6h,1,0,1,9.997480634880012e-07,0.00019639071374297055,1.0167570180564538e-06,0.00019508229707033585,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 6s,1,0,1,9.997480634880012e-07,0.00019639071374297055,1.017935313898655e-06,0.00019508229707033585,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 7d,1,0,1,9.997480634880012e-07,0.0010801489255863374,1.0087188670179276e-06,0.0010744912006993767,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 7h,1,0,1,9.997480634880012e-07,0.0010801489255863374,1.0098982545800618e-06,0.0010766884271957598,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 7s,1,0,1,9.997480634880012e-07,0.0010801489255863374,1.0087188670179276e-06,0.0010744912006993767,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 8c,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0011021991877963517,0.00107174353407225,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 8d,1,0,1,0.002759440641283707,9.998580201611371e-07,0.002782570630896321,9.971567663955763e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 8h,1,0,1,0.002759440641283707,9.998580201611371e-07,0.0027890751444896384,9.94459579908899e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 8s,1,0,1,0.002759440641283707,9.998580201611371e-07,0.0027858228876929798,9.961187498173032e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 9c,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0010937099507959975,1.0018315429135716e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 9d,1,0,1,0.003296685089609735,0.0010801489255863374,0.0033064551063323212,0.0010861687965650773,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c 9h,1,0,1,0.003296685089609735,0.0010801489255863374,0.0033025696571116637,0.0010848556154069147,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Tc,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0011053709375493056,0.00108037190571503,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Td,1,0,1,9.997480634880012e-07,0.0005784023278946195,1.0128412648857314e-06,0.0005771436574613,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Th,1,0,1,9.997480634880012e-07,0.0005784023278946195,1.0122108135885218e-06,0.0005788691135206668,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Ts,1,0,1,9.997480634880012e-07,0.0005784023278946195,1.0122108135885218e-06,0.0005781310958948442,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Jc,1,0,1,0.0017646802424532303,9.998580201611371e-07,0.0017827904838059283,1.0005784609139867e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Jd,1,0,1,0.0009274881777545923,9.998580201611371e-07,0.000935913504879967,9.978244207920068e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Jh,1,0,1,0.0009274881777545923,9.998580201611371e-07,0.0009359135048799668,9.986314990490293e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Js,1,0,1,0.0009274881777545923,9.998580201611371e-07,0.000935913504879967,9.98738630379723e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Qc,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010949358977548965,0.0010532218917954142,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Qd,1,0,1,9.997480634880012e-07,0.0006967427908988591,1.0034148981481228e-06,0.0006776967909869627,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Qh,1,0,1,9.997480634880012e-07,0.0006967427908988591,1.0038335297051102e-06,0.0006804347630306341,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Qs,1,0,1,9.997480634880012e-07,0.0006967427908988591,1.0038335297051102e-06,0.0006791111644569508,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Kc,1,0,1,0.0010917611622158292,0.0010801489255863374,0.001105340858558063,0.001079451321485307,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Kd,1,0,1,0.0010917611622158292,0.0005400744627931688,0.0011053408585580632,0.0005396848747588346,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Ks,1,0,1,0.0010917611622158292,0.0005400744627931688,0.001105340858558063,0.0005396848747588346,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Ac,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0010929971539994842,9.806043462995518e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Ad,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010942838958148445,0.001060110928391081,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c Ah,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010921136687647903,0.0010597750678279572,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2c As,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010950526819230367,0.0010599438390919396,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 3c,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.009305285639195e-06,0.0010662647184153814,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 3d,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0011021979955985705,0.0010695090151745152,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 3h,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.009305285639195e-06,0.00106883822766654,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 3s,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.008126989796994e-06,0.0010689775407863478,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 4c,1,0,1,0.0021311188806083714,0.0010801489255863374,0.002141444704567993,0.001095960714171346,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 4d,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010970510283371292,0.0010953709236664788,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 4h,1,0,1,0.0021311188806083714,0.0010801489255863374,0.00213893298325743,0.0010950624374514626,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 4s,1,0,1,0.0021311188806083714,0.0010801489255863374,0.0021414447045679927,0.0010966576782920584,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 5c,1,0,1,0.0011880410812785428,0.0010801489255863374,0.0011934166101939103,0.0010817428252423028,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 5d,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010967010534272095,0.0010800124339367225,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 5h,1,0,1,0.0011880410812785428,0.0010801489255863374,0.0011934166101939103,0.001079423980550474,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 5s,1,0,1,0.0011880410812785428,0.0010801489255863374,0.0011934166101939105,0.0010804815675314872,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 6c,1,0,1,9.997480634880012e-07,0.00019639071374297055,1.0147202512446304e-06,0.00019373351731832028,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 6d,1,0,1,0.0012939350485858504,0.0020607755300191427,0.0013159476642086911,0.0020421360940530973,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 6h,1,0,1,9.997480634880012e-07,0.00019639071374297055,1.0155776304943196e-06,0.0001948483416838669,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 6s,1,0,1,9.997480634880012e-07,0.00019639071374297055,1.0167559263365208e-06,0.0001948483416838669,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 7d,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0011002696711722019,0.0010744912006993767,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 7h,1,0,1,9.997480634880012e-07,0.0010801489255863374,1.0087188670179276e-06,0.0010754016725701805,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 7s,1,0,1,9.997480634880012e-07,0.0010801489255863374,1.0075394794557933e-06,0.0010732044460737974,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 8c,1,0,1,0.002759440641283707,9.998580201611371e-07,0.0027793153608041505,9.92707419803721e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 8d,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0011009112537832101,0.0010739766642077306,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 8h,1,0,1,0.002759440641283707,9.998580201611371e-07,0.0027858198743974678,9.93268473847606e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 8s,1,0,1,0.002759440641283707,9.998580201611371e-07,0.0027825676176008096,9.949276437560102e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 9c,1,0,1,0.003296685089609735,0.0010801489255863374,0.0033025660571478757,0.0010835952873139184,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 9d,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.001092422016782856,1.0018315429135716e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d 9h,1,0,1,0.003296685089609735,0.0010801489255863374,0.0032986806079272177,0.0010835688607813351,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Tc,1,0,1,9.997480634880012e-07,0.0005784023278946195,1.0104835814813963e-06,0.0005771436574612999,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Td,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0011053697453515246,0.0010777983964638713,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Th,1,0,1,9.997480634880012e-07,0.0005784023278946195,1.0110314260263876e-06,0.0005781800771727758,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Ts,1,0,1,9.997480634880012e-07,0.0005784023278946195,1.0110314260263876e-06,0.0005774420595469533,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Jc,1,0,1,0.0009274881777545923,9.998580201611371e-07,0.0009359124920674711,9.984731452649775e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Jd,1,0,1,0.0017646802424532303,9.998580201611371e-07,0.0017786288780238932,9.9754752431843e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Jh,1,0,1,0.0009274881777545923,9.998580201611371e-07,0.0009348193612043553,9.974403929877363e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Js,1,0,1,0.0009274881777545923,9.998580201611371e-07,0.0009348193612043554,9.9754752431843e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Qc,1,0,1,9.997480634880012e-07,0.0006967427908988591,1.0010572147437877e-06,0.0006777136642615144,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Qd,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010949347055571154,0.0010506222241833563,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Qh,1,0,1,9.997480634880012e-07,0.0006967427908988591,1.002654142142976e-06,0.0006796047506242045,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Qs,1,0,1,9.997480634880012e-07,0.0006967427908988591,1.002654142142976e-06,0.0006782811520505214,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Kc,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0011040529245449214,0.0010781645668597277,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Kd,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0011046968915514924,0.0010780829948920899,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Ks,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0011046968915514924,0.0010780829948920899,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Ac,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010929959618017032,0.001058062382674997,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Ad,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0010917092199863427,9.801184049738666e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d Ah,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010908257347516488,0.001058488313202378,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,2d As,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010937647479098951,0.0010586570844663603,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,3c 3d,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010957529471610167,0.0010703393313431673,15,15,1.0,0.37497884270299303,0.0,0.625021157297007,0.0,0.5253447651931814
7c 2h Kh 2s 9s,3c 3h,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010957529471610167,0.0010709552984607715,15,15,1.0,0.37497884270299303,0.0,0.625021157297007,0.0,0.5253447651931814
7c 2h Kh 2s 9s,3c 3s,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010944662053456564,0.0010710946115805792,15,15,1.0,0.37497884270299303,0.0,0.625021157297007,0.0,0.5253447651931814
7c 2h Kh 2s 9s,3c 4c,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0010893192380842152,1.0141280908523464e-06,2,1,0.4389215912901925,0.37451114677812136,0.5610784087098075,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 4d,1,0,1,0.0008268254353512308,0.0010801489255863376,0.0008259505790597611,0.0010958886991937029,2,1,0.0,0.37451114677812136,1.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 4h,1,0,1,0.0008268254353512308,0.0010801489255863376,0.0008249760885773275,0.0010943540985100038,2,1,0.0,0.37451114677812136,1.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 4s,1,0,1,0.0008268254353512308,0.0010801489255863376,0.0008259505790597611,0.0010959493393505994,2,1,0.0,0.37451114677812136,1.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 5c,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010902560049896558,0.0010824595614569916,2,1,1.0,0.37451114677812136,0.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 5d,1,0,1,9.997480634880012e-07,0.0010801489255863374,9.983697601793745e-07,0.0010795559954797952,2,1,1.0,0.37451114677812136,0.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 5h,1,0,1,9.997480634880012e-07,0.0010801489255863374,9.983697601793745e-07,0.0010788539621395836,2,1,1.0,0.37451114677812136,0.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 5s,1,0,1,9.997480634880012e-07,0.0010801489255863374,9.983697601793745e-07,0.0010799115491205967,2,1,1.0,0.37451114677812136,0.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 6c,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0011014333084669596,9.882894902566445e-07,2,1,0.0,0.37451114677812136,1.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 6d,1,0,1,0.0012672225983941501,9.998580201611371e-07,0.0012784491951339802,9.915538658548123e-07,2,1,0.0,0.37451114677812136,1.0,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 6h,1,0,1,0.0012672225983941501,9.998580201611371e-07,0.0012795359592901515,9.941568508598694e-07,2,1,0.7686273881424623,0.37451114677812136,0.23137261185753763,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 6s,1,0,1,0.0012672225983941501,9.998580201611371e-07,0.0012810294986860885,9.941568508598694e-07,2,1,0.6056605876026193,0.37451114677812136,0.39433941239738074,0.6254888532218786,0.0,1e-05
7c 2h Kh 2s 9s,3c 7d,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010938246227346479,0.001075321516868029,9,6,0.0,3.8165858961421845e-05,1.0,0.9999618341410386,1.0,0.99999
7c 2h Kh 2s 9s,3c 7h,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010951125567477897,0.001077518743364412,9,6,0.0,3.8165858961421845e-05,1.0,0.9999618341410386,1.0,0.99999
7c 2h Kh 2s 9s,3c 7s,1,0,1,0.0010917611622158292,0.0010801489255863374,0.001093824622734648,0.0010753215168680288,9,6,0.0,3.8165858961421845e-05,1.0,0.9999618341410386,1.0,0.99999
7c 2h Kh 2s 9s,3c 8c,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010944662053456564,0.0010712870956153227,3,12,1.0,0.9998566222964465,0.0,0.00014337770355357494,1.0,0.0043046552623303026
7c 2h Kh 2s 9s,3c 8d,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.002225126901035e-06,0.0010735202257508034,3,12,1.0,0.9998566222964465,0.0,0.00014337770355357494,1.0,0.0043046552623303026
7c 2h Kh 2s 9s,3c 8h,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.004581718585437e-06,0.0010706064489675547,3,12,1.0,0.9998566222964465,0.0,0.00014337770355357494,1.0,0.0043046552623303026
7c 2h Kh 2s 9s,3c 8s,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.003403422743236e-06,0.0010723988540468669,3,12,1.0,0.9998566222964465,0.0,0.00014337770355357494,1.0,0.0043046552623303026
7c 2h Kh 2s 9s,3c 9c,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0010859769683453022,1.0014090329790079e-06,7,13,0.0,1.3605422139158381e-05,1.0,0.9999863945778609,1.0,0.99999
7c 2h Kh 2s 9s,3c 9d,1,0,1,0.0015422835413074934,0.0010801489255863374,0.0015359301862674355,0.0010836427173250133,7,13,0.0,1.3605422139158381e-05,1.0,0.9999863945778609,1.0,0.99999
7c 2h Kh 2s 9s,3c 9h,1,0,1,0.0015422835413074934,0.0010801489255863374,0.0015341124620321142,0.0010823295361668506,7,13,0.0,1.3605422139158381e-05,1.0,0.9999863945778609,1.0,0.99999
7c 2h Kh 2s 9s,3c Tc,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.0010963512132832502,9.99641915533026e-07,5,7,1.0,0.9999095403723886,0.0,9.045962761140281e-05,1.0,0.9931949709900768
7c 2h Kh 2s 9s,3c Td,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.0063078589726296e-06,0.001077341958006944,5,7,1.0,0.9999095403723886,0.0,9.045962761140281e-05,0.0,0.9931949709900768
7c 2h Kh 2s 9s,3c Th,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.0056774076754197e-06,0.0010805641952262434,5,7,1.0,0.9999095403723886,0.0,9.045962761140281e-05,0.0,0.9931949709900768
7c 2h Kh 2s 9s,3c Ts,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.0056774076754197e-06,0.0010791859695394662,5,7,1.0,0.9999095403723886,0.0,9.045962761140281e-05,0.0,0.9931949709900768
7c 2h Kh 2s 9s,3c Jc,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010965192506547205,0.0010796769485476706,6,3,1.0,0.9999116457517904,0.0,8.83542482096646e-05,1.0,0.9999593800444955
7c 2h Kh 2s 9s,3c Jd,1,0,1,0.0011352322903379081,0.0010801489255863374,0.0011388418570768362,0.001077740657605191,6,3,1.0,0.9999116457517904,0.0,8.83542482096646e-05,1.0,0.9999593800444955
7c 2h Kh 2s 9s,3c Jh,1,0,1,0.0011352322903379081,0.0010801489255863374,0.0011388418570768362,0.0010786125461079673,6,3,1.0,0.9999116457517904,0.0,8.83542482096646e-05,1.0,0.9999593800444955
7c 2h Kh 2s 9s,3c Js,1,0,1,0.0011352322903379081,0.0010801489255863374,0.0011388418570768362,0.001078728280331639,6,3,1.0,0.9999116457517904,0.0,8.83542482096646e-05,1.0,0.9999593800444955
7c 2h Kh 2s 9s,3c Qc,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010872029153042011,0.0010527654533384872,0,10,1.0,0.9999115887816343,0.0,8.841121836570131e-05,0.0751617448297575,0.99999
7c 2h Kh 2s 9s,3c Qd,1,0,1,0.004367044648863317,0.0010801489255863376,0.004353958628478247,0.001055316342391433,0,10,1.0,0.9999115887816343,0.0,8.841121836570131e-05,0.0,0.99999
7c 2h Kh 2s 9s,3c Qh,1,0,1,0.004367044648863317,0.0010801489255863376,0.004355787271881073,0.001059560975561504,0,10,1.0,0.9999115887816343,0.0,8.841121836570131e-05,0.0,0.99999
7c 2h Kh 2s 9s,3c Qs,1,0,1,0.004367044648863317,0.0010801489255863376,0.004355787271881073,0.0010575090223932093,0,10,1.0,0.9999115887816343,0.0,8.841121836570131e-05,0.0,0.99999
7c 2h Kh 2s 9s,3c Kc,1,0,1,0.0010917611622158292,0.0010801489255863374,0.0010976078761073677,0.00107899488302838,11,11,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,3c Kd,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.0056917129629771e-06,0.0010776265564351626,11,11,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,3c Ks,1,0,1,9.997480634880012e-07,0.0010801489255863376,1.005691712962977e-06,0.0010776265564351626,11,11,0.0,1e-05,1.0,0.99999,1.0,0.99999
7c 2h Kh 2s 9s,3c Ac,1,0,1,0.0010917611622158292,9.998580201611371e-07,0.001085264171548789,9.80181836364988e-07,0,8,1.0,0.9999115887816343,0.0,8.841121836570131e-05,1.0,0.99999
7c 2h Kh 2s 9s,3c Ad,1,0,1,0.0010917611622158292,0.0010801489255863376,0.0010865509133641492,0.001059654489934154,0,8,1.0,0.9999115887816343,0.0,8.841121836570131e-05,1.0,0.99999
7c 2h Kh 2s 9s,3c Ah,1,0,1,0.0010917611622158292,0.0010801489255863376,0.001084380686314095,0.0010593186293710302,0,8,1.0,0.9999115887816343,0.0,8.841121836570131e-05,1.0,0.99999
